 1.0000e+2	4.0000e-24
 1.5000e+2	 0.0000e+0
------------------------------------------------------------

EXCITATION
H2 -> H(n=2)(15.0eV)
  1.500e+1 / threshold energy
COMMENT: H2 DISSOCIATIVE Excitation TO N = 2 (LYMAN ALPHA) C14
UPDATED: 2010-06-24 13:12:44
------------------------------------------------------------
 1.7000e+1	 0.0000e+0
 2.0000e+1	5.0000e-22
 2.5000e+1	7.0000e-22
 3.0000e+1	9.5000e-22
 3.5000e+1	1.0500e-21
 4.0000e+1	1.1500e-21
 5.0000e+1	1.2500e-21
 6.0000e+1	1.3000e-21
 7.0000e+1	1.3000e-21
 1.0000e+2	1.2500e-21
 1.5000e+2	1.1000e-21
 2.0000e+2	9.0000e-22
 3.0000e+2	7.0000e-22
 5.0000e+2	5.0000e-22
 7.0000e+2	4.0000e-22
 1.0000e+3	3.6000e-22
 1.5000e+3	1.9000e-22
 2.0000e+3	1.5400e-22
 3.0000e+3	1.1300e-22
 5.0000e+3	7.3000e-23
 7.0000e+3	5.6000e-23
 1.0000e+4	4.2000e-23
------------------------------------------------------------

EXCITATION
H2 -> H2(RYDBERG_SUM)(15.2eV)
  1.520e+1 / threshold energy
COMMENT: H2 (RYDBERG SUM) Excitation - from Garvey et al, J. Appl. Phys. 48, 4353 (1977) C15
UPDATED: 2010-06-24 13:12:58
------------------------------------------------------------
 1.6000e+1	 0.0000e+0
 1.7000e+1	1.3000e-22
 1.8000e+1	3.0000e-22
 2.0000e+1	6.3000e-22
 2.2000e+1	9.5000e-22
 3.0000e+1	1.9000e-21
 4.0000e+1	2.2000e-21
 6.0000e+1	2.4000e-21
 8.0000e+1	2.3000e-21
 1.0000e+2	2.1000e-21
 1.5000e+2	1.7500e-21
 2.0000e+2	1.5000e-21
 3.0000e+2	1.2000e-21
 5.0000e+2	8.5000e-22
 7.0000e+2	6.7000e-22
 1.0000e+3	5.2000e-22
 1.5000e+3	3.8500e-22
 2.0000e+3	3.1000e-22
 3.0000e+3	2.2600e-22
 5.0000e+3	1.5000e-22
 7.0000e+3	1.1400e-22
 1.0000e+4	8.5000e-23
------------------------------------------------------------

EXCITATION
H2 -> H(n=3)(16.6eV)
  1.660e+1 / threshold energy
COMMENT: H2 Dissociative Excitation TO N = 3 (BALMER ALPHA) C16
UPDATED: 2010-06-24 13:13:11
------------------------------------------------------------
 1.6600e+1	 0.0000e+0
 1.8000e+1	4.5000e-23
 1.9000e+1	5.6000e-23
 2.0000e+1	5.8000e-23
 2.5000e+1	6.0000e-23
 3.0000e+1	6.8000e-23
 4.0000e+1	8.0000e-23
 5.0000e+1	9.2000e-23
 6.0000e+1	9.4000e-23
 8.0000e+1	9.4000e-23
 1.0000e+2	8.7000e-23
 1.5000e+2	7.2000e-23
 2.0000e+2	6.0000e-23
 3.0000e+2	4.3000e-23
 5.0000e+2	2.8000e-23
 7.0000e+2	2.1000e-23
 1.0000e+3	1.5000e-23
 1.5000e+3	1.1000e-23
 2.0000e+3	8.0000e-24
 3.0000e+3	6.0000e-24
 5.0000e+3	4.0000e-24
 7.0000e+3	3.0000e-24
 1.0000e+4	2.0000e-24
------------------------------------------------------------

IONIZATION
H2 -> H2^+
  1.541800e+1 / threshold energy
COMMENT: E + H2 -> E + E + +ionized H2, Ionization Biagi C17
UPDATED: 2010-03-13 12:04:58
------------------------------------------------------------
 1.541800e+1	0.000000e+0
 1.541900e+1	5.068700e-26
 1.545314e+1	1.781300e-23
 1.548952e+1	3.625100e-23
 1.552718e+1	5.533800e-23
 1.556615e+1	7.509500e-23
